,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
2111,71161,Trgoviste,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2112,71170,Trstenik,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2113,71170,Trstenik,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2114,71170,Trstenik,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2115,71188,Tutin,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2116,71188,Tutin,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2117,71188,Tutin,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2118,71218,Ub,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2119,71218,Ub,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2120,71218,Ub,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2121,71145,Uzice,2011,5350.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2122,71145,Uzice,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2123,71145,Uzice,2012,290.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2124,70360,Valjevo,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2125,70360,Valjevo,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2126,70360,Valjevo,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2127,70378,Varvarin,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2128,70378,Varvarin,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2129,70378,Varvarin,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2130,70386,Velika Plana,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2131,70386,Velika Plana,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2132,70386,Velika Plana,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2133,70394,Veliko Gradiste,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2134,70394,Veliko Gradiste,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2135,70394,Veliko Gradiste,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2136,70416,Vladicin Han,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2137,70416,Vladicin Han,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2138,70416,Vladicin Han,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2139,70408,Vladimirci,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2140,70408,Vladimirci,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2141,70408,Vladimirci,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2142,70424,Vlasotince,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2143,70424,Vlasotince,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2144,70424,Vlasotince,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2145,80462,Vrbas,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2146,80462,Vrbas,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2147,80462,Vrbas,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2148,70459,Vrnjacka Banja,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2149,70459,Vrnjacka Banja,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2150,70459,Vrnjacka Banja,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2151,80128,Vrsac,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2152,80128,Vrsac,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2153,80128,Vrsac,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2154,80136,Zabalj,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2155,80136,Zabalj,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2156,80136,Zabalj,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2157,70521,Zabari,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2158,70521,Zabari,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2159,70521,Zabari,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2160,70530,Zagubica,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2161,70530,Zagubica,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2162,70530,Zagubica,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2163,70556,Zajecar,2011,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2164,70556,Zajecar,2012,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
2165,70556,Zajecar,2013,0.0,5023,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,Taxes on international trade and transactions
